Timestamp,EquipmentId,EnergyConsumption,Humidity,ProductionRate
2026-02-13T15:00:00,EQP-003,2005.4,41.7,120.8
2026-02-13T15:30:00,EQP-003,2003.7,40.1,123.3
2026-02-13T16:00:00,EQP-003,2188.4,44.1,109.2
2026-02-13T16:30:00,EQP-003,1973.0,42.7,123.1
2026-02-13T17:00:00,EQP-003,1987.3,40.1,141.7
2026-02-13T17:30:00,EQP-003,2092.3,42.9,92.0
2026-02-13T18:00:00,EQP-003,2020.1,40.7,94.8
2026-02-13T18:30:00,EQP-003,1948.7,41.1,84.2
2026-02-13T19:00:00,EQP-003,1931.3,38.7,135.3
2026-02-13T19:30:00,EQP-003,2159.7,42.1,138.9
2026-02-13T20:00:00,EQP-003,2224.3,39.6,128.6
2026-02-13T20:30:00,EQP-003,2242.8,40.8,105.1
2026-02-13T21:00:00,EQP-003,1898.0,38.0,104.0
2026-02-13T21:30:00,EQP-003,2130.2,39.6,130.5
2026-02-13T22:00:00,EQP-003,2159.6,37.5,160.2
2026-02-13T22:30:00,EQP-003,2281.1,40.9,97.5
2026-02-13T23:00:00,EQP-003,328.0,37.2,0.0
2026-02-13T23:30:00,EQP-003,394.7,38.1,0.0
2026-02-07T00:00:00,EQP-004,423.2,37.2,0.0
2026-02-07T00:30:00,EQP-004,293.4,38.4,0.0
2026-02-07T01:00:00,EQP-004,283.9,35.1,0.0
2026-02-07T01:30:00,EQP-004,288.1,36.9,0.0
2026-02-07T02:00:00,EQP-004,240.9,37.4,0.0
2026-02-07T02:30:00,EQP-004,238.3,38.3,0.0
2026-02-07T03:00:00,EQP-004,248.6,35.1,0.0
2026-02-07T03:30:00,EQP-004,236.1,38.9,0.0
2026-02-07T04:00:00,EQP-004,184.5,35.4,0.0
2026-02-07T04:30:00,EQP-004,234.0,39.4,0.0
2026-02-07T05:00:00,EQP-004,322.7,36.7,0.0
2026-02-07T05:30:00,EQP-004,209.9,38.9,0.0
2026-02-07T06:00:00,EQP-004,850.3,42.9,44.8
2026-02-07T06:30:00,EQP-004,877.3,41.8,40.3
2026-02-07T07:00:00,EQP-004,947.3,39.0,30.0
2026-02-07T07:30:00,EQP-004,828.6,38.1,21.7
2026-02-07T08:00:00,EQP-004,811.5,38.1,15.3
2026-02-07T08:30:00,EQP-004,904.8,41.0,13.8
2026-02-07T09:00:00,EQP-004,919.6,39.8,31.4
2026-02-07T09:30:00,EQP-004,770.7,41.2,20.2
2026-02-07T10:00:00,EQP-004,843.8,43.1,30.4
2026-02-07T10:30:00,EQP-004,888.4,44.5,20.0
2026-02-07T11:00:00,EQP-004,776.8,43.3,39.4
2026-02-07T11:30:00,EQP-004,891.0,40.3,20.2
2026-02-07T12:00:00,EQP-004,828.3,44.0,40.4
2026-02-07T12:30:00,EQP-004,818.7,44.1,26.1
2026-02-07T13:00:00,EQP-004,880.4,44.6,14.4
2026-02-07T13:30:00,EQP-004,854.3,45.2,40.0
2026-02-07T14:00:00,EQP-004,872.5,43.0,59.0
2026-02-07T14:30:00,EQP-004,798.9,45.4,36.5
2026-02-07T15:00:00,EQP-004,843.4,42.3,36.7
2026-02-07T15:30:00,EQP-004,885.3,43.9,28.6
2026-02-07T16:00:00,EQP-004,803.5,42.6,15.3
2026-02-07T16:30:00,EQP-004,929.9,42.4,37.9
2026-02-07T17:00:00,EQP-004,861.5,42.6,39.2
2026-02-07T17:30:00,EQP-004,844.7,43.1,22.2
2026-02-07T18:00:00,EQP-004,842.2,43.4,21.5
2026-02-07T18:30:00,EQP-004,810.4,40.1,17.3
2026-02-07T19:00:00,EQP-004,929.8,40.2,37.9
2026-02-07T19:30:00,EQP-004,868.7,40.9,32.1
2026-02-07T20:00:00,EQP-004,853.2,39.4,36.0
2026-02-07T20:30:00,EQP-004,892.9,39.5,14.2
2026-02-07T21:00:00,EQP-004,827.1,37.3,33.3
2026-02-07T21:30:00,EQP-004,883.9,38.5,37.6
2026-02-07T22:00:00,EQP-004,832.6,36.4,14.8
2026-02-07T22:30:00,EQP-004,862.4,40.8,34.0
2026-02-07T23:00:00,EQP-004,272.7,39.8,0.0
2026-02-07T23:30:00,EQP-004,236.3,38.8,0.0
2026-02-08T00:00:00,EQP-004,283.4,39.3,0.0
2026-02-08T00:30:00,EQP-004,355.0,38.7,0.0
2026-02-08T01:00:00,EQP-004,257.9,37.4,0.0
2026-02-08T01:30:00,EQP-004,295.9,41.2,0.0
2026-02-08T02:00:00,EQP-004,279.5,37.3,0.0
2026-02-08T02:30:00,EQP-004,357.4,38.7,0.0
2026-02-08T03:00:00,EQP-004,246.4,35.3,0.0
2026-02-08T03:30:00,EQP-004,248.2,38.1,0.0
2026-02-08T04:00:00,EQP-004,289.8,36.9,0.0
2026-02-08T04:30:00,EQP-004,269.9,39.5,0.0
2026-02-08T05:00:00,EQP-004,195.1,40.9,0.0
2026-02-08T05:30:00,EQP-004,246.1,40.4,0.0
2026-02-08T06:00:00,EQP-004,951.9,39.3,17.7
2026-02-08T06:30:00,EQP-004,791.8,37.1,31.9
2026-02-08T07:00:00,EQP-004,872.2,38.2,27.5
2026-02-08T07:30:00,EQP-004,811.7,40.3,34.3
2026-02-08T08:00:00,EQP-004,935.1,41.4,27.8
2026-02-08T08:30:00,EQP-004,878.0,42.1,43.8
2026-02-08T09:00:00,EQP-004,878.8,44.7,46.2
2026-02-08T09:30:00,EQP-004,891.0,40.7,18.0
2026-02-08T10:00:00,EQP-004,798.1,42.0,37.6
2026-02-08T10:30:00,EQP-004,922.2,42.2,22.1
2026-02-08T11:00:00,EQP-004,848.2,45.7,52.1
2026-02-08T11:30:00,EQP-004,867.4,42.7,32.8
2026-02-08T12:00:00,EQP-004,975.6,47.0,36.5
2026-02-08T12:30:00,EQP-004,797.0,42.3,38.5
2026-02-08T13:00:00,EQP-004,858.5,44.2,13.9
2026-02-08T13:30:00,EQP-004,878.6,44.0,26.5
2026-02-08T14:00:00,EQP-004,881.6,45.1,34.5
2026-02-08T14:30:00,EQP-004,782.2,42.5,13.4
2026-02-08T15:00:00,EQP-004,784.1,42.9,52.3
2026-02-08T15:30:00,EQP-004,800.1,42.7,35.5
2026-02-08T16:00:00,EQP-004,776.9,43.8,6.3
2026-02-08T16:30:00,EQP-004,889.2,42.2,33.8
2026-02-08T17:00:00,EQP-004,906.3,40.6,30.2
2026-02-08T17:30:00,EQP-004,833.8,42.3,49.8
2026-02-08T18:00:00,EQP-004,825.2,39.9,25.8
2026-02-08T18:30:00,EQP-004,926.5,42.3,40.1
2026-02-08T19:00:00,EQP-004,935.9,40.1,37.2
2026-02-08T19:30:00,EQP-004,827.2,39.3,27.8
2026-02-08T20:00:00,EQP-004,824.9,40.8,31.3
2026-02-08T20:30:00,EQP-004,935.2,37.7,24.5
2026-02-08T21:00:00,EQP-004,878.6,36.0,29.7
2026-02-08T21:30:00,EQP-004,875.0,38.6,44.9
2026-02-08T22:00:00,EQP-004,905.2,39.8,36.0
2026-02-08T22:30:00,EQP-004,847.0,40.6,7.2
2026-02-08T23:00:00,EQP-004,254.5,38.9,0.0
2026-02-08T23:30:00,EQP-004,307.2,40.0,0.0
2026-02-09T00:00:00,EQP-004,418.8,41.2,0.0
2026-02-09T00:30:00,EQP-004,433.0,40.4,0.0
2026-02-09T01:00:00,EQP-004,459.3,40.7,0.0
2026-02-09T01:30:00,EQP-004,401.2,40.7,0.0
2026-02-09T02:00:00,EQP-004,441.0,38.7,0.0
2026-02-09T02:30:00,EQP-004,479.7,40.0,0.0
2026-02-09T03:00:00,EQP-004,458.0,37.4,0.0
2026-02-09T03:30:00,EQP-004,410.3,38.9,0.0
2026-02-09T04:00:00,EQP-004,427.2,35.9,0.0
2026-02-09T04:30:00,EQP-004,519.8,37.2,0.0
2026-02-09T05:00:00,EQP-004,396.2,34.7,0.0
2026-02-09T05:30:00,EQP-004,475.2,38.3,0.0
2026-02-09T06:00:00,EQP-004,2658.3,39.1,105.2
2026-02-09T06:30:00,EQP-004,2745.0,40.2,150.3
2026-02-09T07:00:00,EQP-004,2286.7,40.0,98.4
2026-02-09T07:30:00,EQP-004,2628.7,38.9,120.1
2026-02-09T08:00:00,EQP-004,2601.7,36.7,108.3
2026-02-09T08:30:00,EQP-004,2657.7,40.0,104.4
2026-02-09T09:00:00,EQP-004,2728.8,41.8,106.1
2026-02-09T09:30:00,EQP-004,2662.7,41.9,80.7
2026-02-09T10:00:00,EQP-004,2529.3,42.8,146.4
2026-02-09T10:30:00,EQP-004,2748.1,42.0,104.0
2026-02-09T11:00:00,EQP-004,2547.9,41.8,115.8
2026-02-09T11:30:00,EQP-004,2639.9,40.5,121.9
2026-02-09T12:00:00,EQP-004,2533.1,44.3,131.8
2026-02-09T12:30:00,EQP-004,2492.6,45.9,97.3
2026-02-09T13:00:00,EQP-004,2475.0,42.6,96.4
2026-02-09T13:30:00,EQP-004,2562.3,44.5,128.7
2026-02-09T14:00:00,EQP-004,2336.2,45.2,132.1
2026-02-09T14:30:00,EQP-004,2404.7,45.6,127.1
2026-02-09T15:00:00,EQP-004,2594.1,44.8,88.9
2026-02-09T15:30:00,EQP-004,2712.9,43.0,101.2
2026-02-09T16:00:00,EQP-004,2620.1,42.2,136.6
2026-02-09T16:30:00,EQP-004,2764.2,41.7,102.0
2026-02-09T17:00:00,EQP-004,2328.1,42.4,117.4
2026-02-09T17:30:00,EQP-004,2740.7,43.3,109.1
2026-02-09T18:00:00,EQP-004,2702.9,40.7,142.1
2026-02-09T18:30:00,EQP-004,2691.4,42.4,115.4
2026-02-09T19:00:00,EQP-004,2527.1,39.8,134.1
2026-02-09T19:30:00,EQP-004,2814.5,40.5,134.8
2026-02-09T20:00:00,EQP-004,2979.7,39.4,104.5
2026-02-09T20:30:00,EQP-004,2319.5,37.1,79.8
2026-02-09T21:00:00,EQP-004,2726.6,35.0,78.4
2026-02-09T21:30:00,EQP-004,2781.6,38.4,157.1
2026-02-09T22:00:00,EQP-004,2234.9,39.5,104.5
2026-02-09T22:30:00,EQP-004,2530.0,37.0,136.7
2026-02-09T23:00:00,EQP-004,473.2,37.3,0.0
2026-02-09T23:30:00,EQP-004,398.4,40.6,0.0
2026-02-10T00:00:00,EQP-004,450.3,39.0,0.0
2026-02-10T00:30:00,EQP-004,483.8,40.8,0.0
2026-02-10T01:00:00,EQP-004,421.8,38.2,0.0
2026-02-10T01:30:00,EQP-004,342.3,40.7,0.0
2026-02-10T02:00:00,EQP-004,397.2,40.1,0.0
2026-02-10T02:30:00,EQP-004,323.7,37.4,0.0
2026-02-10T03:00:00,EQP-004,450.5,40.5,0.0
2026-02-10T03:30:00,EQP-004,334.1,37.1,0.0
2026-02-10T04:00:00,EQP-004,438.4,34.9,0.0
2026-02-10T04:30:00,EQP-004,403.4,37.0,0.0
2026-02-10T05:00:00,EQP-004,374.9,38.9,0.0
2026-02-10T05:30:00,EQP-004,419.7,37.8,0.0
2026-02-10T06:00:00,EQP-004,2644.9,39.5,149.2
2026-02-10T06:30:00,EQP-004,2389.6,40.2,112.8
2026-02-10T07:00:00,EQP-004,2406.0,39.5,95.6
2026-02-10T07:30:00,EQP-004,2757.4,39.9,114.3
2026-02-10T08:00:00,EQP-004,2662.5,41.0,121.1
2026-02-10T08:30:00,EQP-004,2744.4,38.8,115.1
2026-02-10T09:00:00,EQP-004,2383.9,44.9,113.3
2026-02-10T09:30:00,EQP-004,2614.8,42.9,110.1
2026-02-10T10:00:00,EQP-004,2546.4,43.3,112.0
2026-02-10T10:30:00,EQP-004,2463.0,43.8,87.0
2026-02-10T11:00:00,EQP-004,2614.6,44.2,135.7
2026-02-10T11:30:00,EQP-004,2405.8,41.9,120.5
2026-02-10T12:00:00,EQP-004,2370.2,42.5,131.5
2026-02-10T12:30:00,EQP-004,2546.2,43.6,97.3
2026-02-10T13:00:00,EQP-004,2495.3,45.4,142.3
2026-02-10T13:30:00,EQP-004,2572.6,42.6,120.9
2026-02-10T14:00:00,EQP-004,2499.5,45.7,119.7
2026-02-10T14:30:00,EQP-004,2670.6,44.0,153.8
2026-02-10T15:00:00,EQP-004,2909.9,43.5,92.3
2026-02-10T15:30:00,EQP-004,2679.0,41.6,83.6
2026-02-10T16:00:00,EQP-004,2449.0,40.5,127.0
2026-02-10T16:30:00,EQP-004,3108.1,43.9,137.1
2026-02-10T17:00:00,EQP-004,2510.0,41.2,146.1
2026-02-10T17:30:00,EQP-004,2626.4,42.7,125.5
2026-02-10T18:00:00,EQP-004,2564.4,41.8,88.8
2026-02-10T18:30:00,EQP-004,2712.8,40.8,121.9
2026-02-10T19:00:00,EQP-004,2812.9,40.2,113.8
2026-02-10T19:30:00,EQP-004,2674.7,41.0,145.1
2026-02-10T20:00:00,EQP-004,2389.8,40.4,136.2
2026-02-10T20:30:00,EQP-004,2680.0,40.4,58.1
2026-02-10T21:00:00,EQP-004,2434.2,38.0,112.3
2026-02-10T21:30:00,EQP-004,2685.1,39.3,70.9
2026-02-10T22:00:00,EQP-004,2449.8,38.0,130.3
2026-02-10T22:30:00,EQP-004,2482.9,36.4,124.2
2026-02-10T23:00:00,EQP-004,467.3,38.9,0.0
2026-02-10T23:30:00,EQP-004,405.1,35.8,0.0
2026-02-11T00:00:00,EQP-004,378.8,39.4,0.0
2026-02-11T00:30:00,EQP-004,426.0,39.8,0.0
2026-02-11T01:00:00,EQP-004,360.0,37.3,0.0
2026-02-11T01:30:00,EQP-004,455.3,38.9,0.0
2026-02-11T02:00:00,EQP-004,408.1,37.8,0.0
2026-02-11T02:30:00,EQP-004,420.7,40.9,0.0
2026-02-11T03:00:00,EQP-004,442.4,38.7,0.0
2026-02-11T03:30:00,EQP-004,401.1,37.9,0.0
2026-02-11T04:00:00,EQP-004,405.9,36.5,0.0
2026-02-11T04:30:00,EQP-004,325.2,36.9,0.0
2026-02-11T05:00:00,EQP-004,510.3,37.4,0.0
2026-02-11T05:30:00,EQP-004,362.3,39.5,0.0
2026-02-11T06:00:00,EQP-004,2602.0,39.3,142.9
2026-02-11T06:30:00,EQP-004,2863.2,38.5,89.4
2026-02-11T07:00:00,EQP-004,2349.6,40.9,99.6
2026-02-11T07:30:00,EQP-004,2480.3,39.4,124.6
2026-02-11T08:00:00,EQP-004,2811.3,40.6,124.2
2026-02-11T08:30:00,EQP-004,2503.1,38.9,86.5
2026-02-11T09:00:00,EQP-004,2717.1,42.5,124.3
2026-02-11T09:30:00,EQP-004,2355.3,41.3,121.0
2026-02-11T10:00:00,EQP-004,2326.8,42.7,75.3
2026-02-11T10:30:00,EQP-004,2570.5,41.7,146.7
2026-02-11T11:00:00,EQP-004,2251.5,43.8,99.5
2026-02-11T11:30:00,EQP-004,2772.4,43.1,147.6
2026-02-11T12:00:00,EQP-004,2691.7,44.8,111.9
2026-02-11T12:30:00,EQP-004,2643.5,42.9,94.1
2026-02-11T13:00:00,EQP-004,2843.1,39.9,92.0
2026-02-11T13:30:00,EQP-004,2280.1,44.5,146.7
2026-02-11T14:00:00,EQP-004,2588.2,44.4,121.7
2026-02-11T14:30:00,EQP-004,2577.1,41.9,84.4
2026-02-11T15:00:00,EQP-004,2742.7,42.2,83.9
2026-02-11T15:30:00,EQP-004,2289.3,41.7,127.5
2026-02-11T16:00:00,EQP-004,2611.6,43.4,141.9
2026-02-11T16:30:00,EQP-004,2572.4,43.0,138.4
2026-02-11T17:00:00,EQP-004,2473.5,42.3,123.2
2026-02-11T17:30:00,EQP-004,2281.9,45.8,134.2
2026-02-11T18:00:00,EQP-004,2705.4,41.3,97.5
2026-02-11T18:30:00,EQP-004,2593.6,43.1,144.3
2026-02-11T19:00:00,EQP-004,2673.3,40.0,109.2
2026-02-11T19:30:00,EQP-004,2583.4,39.9,134.1
2026-02-11T20:00:00,EQP-004,2544.7,40.1,128.0
2026-02-11T20:30:00,EQP-004,2742.1,40.9,121.0
2026-02-11T21:00:00,EQP-004,2701.8,40.5,105.3
2026-02-11T21:30:00,EQP-004,2521.3,39.0,107.3
2026-02-11T22:00:00,EQP-004,2471.2,41.4,108.2
2026-02-11T22:30:00,EQP-004,2642.5,39.9,114.0
2026-02-11T23:00:00,EQP-004,473.0,36.6,0.0
2026-02-11T23:30:00,EQP-004,433.9,39.0,0.0
2026-02-12T00:00:00,EQP-004,426.3,38.5,0.0
2026-02-12T00:30:00,EQP-004,379.5,38.5,0.0
2026-02-12T01:00:00,EQP-004,493.0,39.8,0.0
2026-02-12T01:30:00,EQP-004,385.7,36.9,0.0
2026-02-12T02:00:00,EQP-004,371.9,38.4,0.0
2026-02-12T02:30:00,EQP-004,434.9,39.9,0.0
2026-02-12T03:00:00,EQP-004,396.1,39.0,0.0
2026-02-12T03:30:00,EQP-004,432.0,35.1,0.0
2026-02-12T04:00:00,EQP-004,411.5,36.2,0.0
2026-02-12T04:30:00,EQP-004,487.9,37.5,0.0
2026-02-12T05:00:00,EQP-004,459.3,37.0,0.0
2026-02-12T05:30:00,EQP-004,432.7,37.4,0.0
2026-02-12T06:00:00,EQP-004,2692.3,41.8,91.7
2026-02-12T06:30:00,EQP-004,2345.5,39.9,121.8
2026-02-12T07:00:00,EQP-004,2706.2,38.8,126.0
2026-02-12T07:30:00,EQP-004,2576.3,42.8,138.8
2026-02-12T08:00:00,EQP-004,2477.5,43.2,128.9
2026-02-12T08:30:00,EQP-004,2573.3,40.4,109.1
2026-02-12T09:00:00,EQP-004,2587.1,42.6,129.9
2026-02-12T09:30:00,EQP-004,2624.3,43.6,129.5
2026-02-12T10:00:00,EQP-004,2398.2,44.6,126.2
2026-02-12T10:30:00,EQP-004,2356.0,41.1,146.1
2026-02-12T11:00:00,EQP-004,2497.9,42.7,140.0
2026-02-12T11:30:00,EQP-004,2583.3,45.5,122.5
2026-02-12T12:00:00,EQP-004,2606.7,44.6,123.4
2026-02-12T12:30:00,EQP-004,2543.9,44.8,146.8
2026-02-12T13:00:00,EQP-004,2570.4,46.1,120.8
2026-02-12T13:30:00,EQP-004,2589.6,41.6,124.5
2026-02-12T14:00:00,EQP-004,2641.1,45.3,93.6
2026-02-12T14:30:00,EQP-004,2859.1,43.5,124.0
2026-02-12T15:00:00,EQP-004,2709.6,44.2,111.2
2026-02-12T15:30:00,EQP-004,2571.0,43.1,100.4
2026-02-12T16:00:00,EQP-004,2352.4,43.3,99.9
2026-02-12T16:30:00,EQP-004,2732.5,45.3,126.3
2026-02-12T17:00:00,EQP-004,2636.7,43.9,102.5
2026-02-12T17:30:00,EQP-004,2873.6,40.9,124.5
2026-02-12T18:00:00,EQP-004,2860.3,41.1,132.6
2026-02-12T18:30:00,EQP-004,2434.5,42.5,126.4
2026-02-12T19:00:00,EQP-004,2538.3,39.0,119.9
2026-02-12T19:30:00,EQP-004,2390.9,40.8,130.4
2026-02-12T20:00:00,EQP-004,2696.6,38.8,131.9
2026-02-12T20:30:00,EQP-004,2971.8,39.7,115.3
2026-02-12T21:00:00,EQP-004,2562.8,39.7,151.2
2026-02-12T21:30:00,EQP-004,2575.5,40.4,121.6
2026-02-12T22:00:00,EQP-004,2805.9,35.6,109.0
2026-02-12T22:30:00,EQP-004,2619.5,37.9,125.6
2026-02-12T23:00:00,EQP-004,416.3,37.2,0.0
2026-02-12T23:30:00,EQP-004,340.3,36.7,0.0
2026-02-13T00:00:00,EQP-004,524.8,39.6,0.0
2026-02-13T00:30:00,EQP-004,529.4,41.9,0.0
2026-02-13T01:00:00,EQP-004,408.6,38.3,0.0
2026-02-13T01:30:00,EQP-004,474.1,36.5,0.0
2026-02-13T02:00:00,EQP-004,447.7,40.2,0.0
2026-02-13T02:30:00,EQP-004,375.9,34.7,0.0
2026-02-13T03:00:00,EQP-004,504.3,37.3,0.0
2026-02-13T03:30:00,EQP-004,421.5,39.4,0.0
2026-02-13T04:00:00,EQP-004,534.1,38.7,0.0
2026-02-13T04:30:00,EQP-004,476.1,39.1,0.0
2026-02-13T05:00:00,EQP-004,411.4,39.3,0.0
2026-02-13T05:30:00,EQP-004,370.3,41.8,0.0
2026-02-13T06:00:00,EQP-004,2477.6,38.2,118.7
2026-02-13T06:30:00,EQP-004,2945.8,37.6,92.5
2026-02-13T07:00:00,EQP-004,2634.2,41.0,111.8
2026-02-13T07:30:00,EQP-004,2673.6,40.4,94.7
2026-02-13T08:00:00,EQP-004,2543.6,42.8,96.1
2026-02-13T08:30:00,EQP-004,2695.1,40.4,123.5
2026-02-13T09:00:00,EQP-004,2329.8,42.6,151.0
2026-02-13T09:30:00,EQP-004,2299.8,40.8,121.5
2026-02-13T10:00:00,EQP-004,2601.4,40.1,109.4
2026-02-13T10:30:00,EQP-004,2366.8,45.4,79.4
2026-02-13T11:00:00,EQP-004,2292.8,44.7,85.3
2026-02-13T11:30:00,EQP-004,2467.8,41.5,72.4
2026-02-13T12:00:00,EQP-004,2624.7,45.2,106.9
2026-02-13T12:30:00,EQP-004,2471.3,47.8,143.3
2026-02-13T13:00:00,EQP-004,2500.0,43.0,124.0
2026-02-13T13:30:00,EQP-004,2475.1,42.3,113.4
2026-02-13T14:00:00,EQP-004,2492.7,40.3,122.2
2026-02-13T14:30:00,EQP-004,2792.6,41.0,154.1
2026-02-13T15:00:00,EQP-004,2601.9,45.3,102.4
2026-02-13T15:30:00,EQP-004,2993.8,41.5,152.5
2026-02-13T16:00:00,EQP-004,2668.0,46.1,124.1
2026-02-13T16:30:00,EQP-004,2834.6,42.0,108.1
2026-02-13T17:00:00,EQP-004,2596.5,44.5,125.5
2026-02-13T17:30:00,EQP-004,2345.4,41.3,99.7
2026-02-13T18:00:00,EQP-004,2398.8,39.1,92.2
2026-02-13T18:30:00,EQP-004,2460.6,36.9,125.2
2026-02-13T19:00:00,EQP-004,2614.0,43.9,153.1
2026-02-13T19:30:00,EQP-004,2747.7,40.7,110.1
2026-02-13T20:00:00,EQP-004,2712.7,42.0,122.9
2026-02-13T20:30:00,EQP-004,2469.5,35.4,109.9
2026-02-13T21:00:00,EQP-004,2684.8,40.3,118.8
2026-02-13T21:30:00,EQP-004,2765.8,39.3,145.1
2026-02-13T22:00:00,EQP-004,2576.7,39.4,124.6
2026-02-13T22:30:00,EQP-004,2677.0,39.4,137.1
2026-02-13T23:00:00,EQP-004,361.6,38.1,0.0
2026-02-13T23:30:00,EQP-004,387.5,38.2,0.0
2026-02-07T00:00:00,EQP-005,453.8,41.4,0.0
2026-02-07T00:30:00,EQP-005,530.2,36.6,0.0
2026-02-07T01:00:00,EQP-005,346.4,40.5,0.0
2026-02-07T01:30:00,EQP-005,374.1,38.6,0.0
2026-02-07T02:00:00,EQP-005,333.8,38.5,0.0
2026-02-07T02:30:00,EQP-005,395.1,37.0,0.0
2026-02-07T03:00:00,EQP-005,467.2,36.9,0.0
2026-02-07T03:30:00,EQP-005,456.4,40.0,0.0
2026-02-07T04:00:00,EQP-005,525.6,37.6,0.0
2026-02-07T04:30:00,EQP-005,452.7,40.0,0.0
2026-02-07T05:00:00,EQP-005,436.6,41.3,0.0
2026-02-07T05:30:00,EQP-005,496.7,37.8,0.0
2026-02-07T06:00:00,EQP-005,1503.7,39.5,30.1
2026-02-07T06:30:00,EQP-005,1370.6,38.7,36.5
2026-02-07T07:00:00,EQP-005,1383.9,40.5,51.8
2026-02-07T07:30:00,EQP-005,1405.5,38.3,48.5
2026-02-07T08:00:00,EQP-005,1367.4,37.9,17.9
2026-02-07T08:30:00,EQP-005,1384.0,42.5,34.8
2026-02-07T09:00:00,EQP-005,1408.3,42.6,21.9
2026-02-07T09:30:00,EQP-005,1391.5,41.3,25.2
2026-02-07T10:00:00,EQP-005,1311.4,42.7,33.8
2026-02-07T10:30:00,EQP-005,1514.7,42.7,12.0
2026-02-07T11:00:00,EQP-005,1325.3,44.5,40.0
2026-02-07T11:30:00,EQP-005,1305.7,46.8,29.2
2026-02-07T12:00:00,EQP-005,1352.3,44.9,25.1
2026-02-07T12:30:00,EQP-005,1441.1,44.3,37.8
2026-02-07T13:00:00,EQP-005,1243.4,45.5,58.0
2026-02-07T13:30:00,EQP-005,1311.1,42.7,35.0
2026-02-07T14:00:00,EQP-005,1486.4,43.6,28.6
2026-02-07T14:30:00,EQP-005,1471.0,42.6,19.6
2026-02-07T15:00:00,EQP-005,1289.2,43.7,38.6
2026-02-07T15:30:00,EQP-005,1417.3,43.7,23.7
2026-02-07T16:00:00,EQP-005,1352.6,41.0,32.8
2026-02-07T16:30:00,EQP-005,1269.9,42.5,50.2
2026-02-07T17:00:00,EQP-005,1422.5,43.7,22.7
2026-02-07T17:30:00,EQP-005,1329.3,43.4,18.4
2026-02-07T18:00:00,EQP-005,1404.5,42.6,19.0
2026-02-07T18:30:00,EQP-005,1382.0,40.0,24.7
2026-02-07T19:00:00,EQP-005,1476.0,40.9,23.0
2026-02-07T19:30:00,EQP-005,1354.7,40.0,21.6
2026-02-07T20:00:00,EQP-005,1400.9,38.3,45.1
2026-02-07T20:30:00,EQP-005,1465.8,35.5,35.5
2026-02-07T21:00:00,EQP-005,1352.3,38.7,23.0
2026-02-07T21:30:00,EQP-005,1282.3,38.3,26.0
2026-02-07T22:00:00,EQP-005,1431.3,39.1,20.2
2026-02-07T22:30:00,EQP-005,1398.7,40.4,15.0
2026-02-07T23:00:00,EQP-005,306.2,37.7,0.0
2026-02-07T23:30:00,EQP-005,469.8,37.5,0.0
2026-02-08T00:00:00,EQP-005,605.1,41.1,0.0
2026-02-08T00:30:00,EQP-005,468.8,39.8,0.0
2026-02-08T01:00:00,EQP-005,583.6,37.6,0.0
2026-02-08T01:30:00,EQP-005,416.2,38.8,0.0
2026-02-08T02:00:00,EQP-005,533.7,38.4,0.0
2026-02-08T02:30:00,EQP-005,440.6,36.7,0.0
2026-02-08T03:00:00,EQP-005,354.9,38.3,0.0
2026-02-08T03:30:00,EQP-005,368.7,37.8,0.0
2026-02-08T04:00:00,EQP-005,458.7,37.4,0.0
2026-02-08T04:30:00,EQP-005,330.6,39.3,0.0
2026-02-08T05:00:00,EQP-005,501.0,36.5,0.0
2026-02-08T05:30:00,EQP-005,386.9,38.9,0.0
2026-02-08T06:00:00,EQP-005,1373.0,36.6,8.7
2026-02-08T06:30:00,EQP-005,1489.4,38.1,57.4
2026-02-08T07:00:00,EQP-005,1476.2,39.5,37.3
2026-02-08T07:30:00,EQP-005,1383.8,41.1,35.4
2026-02-08T08:00:00,EQP-005,1344.8,43.5,33.4
2026-02-08T08:30:00,EQP-005,1228.3,39.3,26.6
2026-02-08T09:00:00,EQP-005,1410.2,41.4,18.8
2026-02-08T09:30:00,EQP-005,1254.9,41.8,38.3
2026-02-08T10:00:00,EQP-005,1381.9,43.8,33.2
2026-02-08T10:30:00,EQP-005,1376.5,44.3,35.1
2026-02-08T11:00:00,EQP-005,1164.6,43.5,26.9
2026-02-08T11:30:00,EQP-005,1382.7,44.9,23.6
2026-02-08T12:00:00,EQP-005,1297.5,45.7,31.4
2026-02-08T12:30:00,EQP-005,1406.9,44.2,32.7
2026-02-08T13:00:00,EQP-005,1336.4,44.8,39.9
2026-02-08T13:30:00,EQP-005,1425.3,44.6,30.2
2026-02-08T14:00:00,EQP-005,1363.3,44.8,25.1
2026-02-08T14:30:00,EQP-005,1486.8,42.3,25.0
2026-02-08T15:00:00,EQP-005,1361.9,43.3,32.7
2026-02-08T15:30:00,EQP-005,1436.7,44.6,22.4
2026-02-08T16:00:00,EQP-005,1270.1,42.0,28.8
2026-02-08T16:30:00,EQP-005,1548.2,45.4,16.3
2026-02-08T17:00:00,EQP-005,1378.2,40.0,16.5
2026-02-08T17:30:00,EQP-005,1350.7,42.7,26.5
2026-02-08T18:00:00,EQP-005,1465.6,40.2,32.8
2026-02-08T18:30:00,EQP-005,1488.7,42.4,13.3
2026-02-08T19:00:00,EQP-005,1379.8,38.9,36.7
2026-02-08T19:30:00,EQP-005,1282.7,43.0,45.2
